global_round,train_loss,train_mse,train_r2,train_mae,train_mape,dev_loss,dev_mse,dev_r2,dev_mae,dev_mape,test_loss,test_mse,test_r2,test_mae,test_mape
410,119570002.36904761,119570003.29289863,0.04874574156632616,2540.455397941172,0.578252991347475,175061957.64102563,175061957.10633436,-0.0315074890715068,2512.6693075253415,0.5073094612777762,125793594.58973388,125793590.31016763,-0.04244367193740861,2477.2546157019033,0.4962098614773709
411,119693983.90476191,119693982.13025717,0.047759412271811685,2536.413640106008,0.5792488077911255,175061529.94871795,175061546.16488257,-0.031505067704854284,2509.519291743254,0.5081831638126872,125769726.26964308,125769726.48652716,-0.04224591391268806,2474.7253399186334,0.49755617765503896
412,119650033.20238096,119650036.22206849,0.04810902949313789,2536.9850060343742,0.5793643810470097,175051027.58974358,175051023.14591596,-0.031443063526156,2509.217484755394,0.5077339932648891,125754961.36915122,125754955.04060124,-0.042123503857510736,2474.4535421774867,0.49711285944344996
413,119076336.13095239,119076329.84756772,0.0526732229932213,2535.0936370889344,0.5794555261776498,175050046.6153846,175050060.34233323,-0.0314373904540477,2510.7904662780275,0.5080843766807686,125761598.33068483,125761593.47707677,-0.04217851616837964,2475.962593424048,0.4975236424291472
414,120443773.0,120443774.9369262,0.04179434092745715,2533.489543789909,0.5797648614728063,175004309.5128205,175004304.88827357,-0.0311677882268786,2503.5432785902267,0.5075239332901246,125721241.29928112,125721239.71253,-0.04184410702728658,2468.5067529022836,0.49667116142655954
415,121177447.40476191,121177451.09459543,0.03595748761915285,2534.013170942664,0.5799261133518541,174976058.53846154,174976059.31691104,-0.031001358473235152,2501.5333341268392,0.5074450136486444,125696046.110985,125696061.30301811,-0.04163545511107691,2466.74599276372,0.49675722602411715
416,119653043.3095238,119653041.51616894,0.04808512049646507,2527.933349376633,0.5802872002689218,174962424.2820513,174962409.94944137,-0.0309209330912803,2501.142899586604,0.5075216805560478,125675404.05120444,125675405.2642698,-0.0414642798005751,2466.66149639082,0.49694337532356236
417,115500664.15476191,115500664.83787714,0.0811198774510995,2515.094670527038,0.5806317240959944,174977687.7179487,174977691.71540776,-0.031010976960897274,2504.6854913112443,0.5078655994784502,125701820.93479632,125701822.26886198,-0.04168319587730651,2470.710141525817,0.49748069073225876
418,118795828.61904761,118795824.06493542,0.054904822164383194,2525.8891696078435,0.5812245229977868,174975222.2820513,174975225.84177002,-0.03099644743565677,2502.54532899612,0.5078349542824182,125682086.40711313,125682079.68707645,-0.04151959032793573,2467.35912650247,0.49695543432992956
419,120190529.48809524,120190529.78562038,0.043809064704099066,2525.2484583287014,0.5821316341273297,174930783.92307693,174930784.66326243,-0.03073458923864192,2496.894538726562,0.5081263288222392,125638829.34140497,125638827.24281153,-0.041161160008007514,2461.9994207087043,0.49739708728332377
420,119780893.03571428,119780893.51763058,0.04706797775589211,2518.6165886294275,0.5831761994487853,174872937.43589744,174872930.09633097,-0.030393696105415202,2490.6014717664475,0.5089070661659565,125595158.50044142,125595164.8340599,-0.04079933233783395,2455.6714415803413,0.497875195887419
421,120267895.21428572,120267896.98833573,0.043193560154301536,2523.9813775448574,0.5819542629033082,174864699.94871795,174864695.3483248,-0.030345174973928968,2493.369291776266,0.5083870836952026,125571329.7936688,125571329.43131416,-0.04060180983530337,2458.2837585225984,0.49750246287783073
422,119689581.09523809,119689581.27049476,0.04779442386731625,2524.2487362311,0.5821618946075133,174875416.1025641,174875401.7691759,-0.030408259800990267,2495.3843894738416,0.5083315002015655,125596342.22096103,125596337.51375823,-0.04080905026167825,2460.770644146672,0.49790286231370423
423,119286194.08333333,119286196.47867295,0.051003602511126345,2513.893968653111,0.5827770487744661,174829950.92307693,174829946.669314,-0.030140427333565256,2487.598991045585,0.508860894453561,125557668.1339387,125557661.51977505,-0.04048854470106722,2453.6713637410803,0.4987949804635465
424,118518583.96428572,118518580.37592883,0.0571104693378246,2510.442790488402,0.584169109896042,174819375.2051282,174819372.6018705,-0.03007812236486629,2485.545221988971,0.5093006484629358,125561296.71560095,125561293.57310776,-0.04051864330150856,2451.6200653126207,0.4990425721520526
425,118776707.21428572,118776706.20585532,0.05505691670616819,2507.5704538368045,0.5841294700080939,174784196.15384614,174784199.8501633,-0.029870875985373413,2483.044181774824,0.509042702232379,125535675.04174548,125535678.09930919,-0.04030636946069377,2449.644966901995,0.4992498173195758
426,119361062.61904761,119361063.40596402,0.05040798921815848,2507.491702851795,0.5850825005792176,174786553.23076922,174786557.7827534,-0.02988476949579444,2481.067209054262,0.5098172850417887,125541423.146929,125541418.58203085,-0.040353940484561646,2447.4630452720285,0.4997548565539957
427,119623487.13095239,119623483.53592317,0.048320272740382086,2506.903405368328,0.585667160959157,174757488.35897437,174757486.31441703,-0.02971347335697061,2480.8228177474093,0.510030380137431,125501148.47420861,125501141.70510949,-0.040020168506446074,2447.142190860821,0.49994319707054136
428,118862339.82142857,118862340.87284057,0.054375639300498824,2498.989065957211,0.5865727805495357,174688838.82051283,174688840.05086246,-0.029308992931161626,2475.122012254519,0.5103677899698168,125438005.41884223,125438011.96267916,-0.0394970162508721,2441.7126783529015,0.5006176272548607
429,119063932.77380952,119063930.4222733,0.052771868186736626,2502.505889452639,0.5856745565503683,174704483.84615386,174704492.52645907,-0.02940122111178578,2477.667336647327,0.5097672962050886,125457021.58153613,125457013.35698646,-0.03965447962563373,2444.147407322938,0.4999585158355957
430,119034428.16666667,119034428.80305173,0.053006572043409306,2497.8041688257917,0.5873680654497475,174658664.2051282,174658670.79259214,-0.029131228347925253,2473.4448827474544,0.5112418485538617,125413587.42741834,125413576.43266027,-0.039294520530892774,2439.9473632011936,0.5011732518730307
431,118034938.83333333,118034941.31632553,0.06095812094209474,2492.49202105261,0.5880153576280341,174670101.15384614,174670118.94644225,-0.02919868364562439,2473.315976362962,0.5120978379102642,125437593.19207971,125437592.27913457,-0.039493538359397506,2440.439117150674,0.5023873349152168
432,117999225.15476191,117999223.4847612,0.061242278660936345,2490.9193922167733,0.5894218409617997,174629821.30769232,174629828.76907858,-0.028961284153618427,2471.462413341571,0.5125270182851634,125383335.7465002,125383334.94970232,-0.039043911239419415,2438.1184858576407,0.5027000559099903
433,118069777.98809524,118069773.77116337,0.06068100694959078,2487.208374891962,0.5889063614387344,174567402.76923078,174567387.82562473,-0.0285933669781111,2468.004348773223,0.5115019339140191,125304808.93303065,125304800.07028975,-0.038393097570232015,2434.8285910502586,0.5019447252512091
434,118158447.78571428,118158445.79232858,0.0599755654892381,2486.9602880648204,0.5895772298997424,174569078.12820512,174569072.8541616,-0.02860329557472796,2466.8016081895585,0.5127126491258017,125307890.90225753,125307895.19516355,-0.03841874667787426,2433.6034841336614,0.5029390206801335
435,119126026.0,119126024.81682278,0.052277868390689375,2489.393855761914,0.592242724133082,174568399.1025641,174568398.49478266,-0.028599322085791856,2465.450404448387,0.5149906159322684,125308320.12813722,125308325.8089464,-0.03842231514755445,2431.9215530278116,0.5047040076998635
436,119416850.13095239,119416848.30863056,0.04996418538143976,2488.510013498011,0.5926775825154662,174525819.64102563,174525818.99644807,-0.02834843335965731,2464.0520623341586,0.514837361281163,125253084.63892041,125253087.86899877,-0.03796456176912488,2430.5846479716347,0.5047339151540239
437,118342157.52380952,118342159.65592761,0.05851400665115902,2480.4264927847044,0.5938034154223337,174500536.33333334,174500527.67257676,-0.028199410748388498,2462.0309927524663,0.5162215062913403,125234708.80035314,125234701.75459886,-0.037812197180750795,2428.964712611783,0.5061291793966691
438,117070078.77380952,117070083.51702602,0.06863416899001773,2478.816342075666,0.59232054526542,174481454.74358973,174481449.0887144,-0.02808699510731949,2463.581623951594,0.5137228473669981,125210922.0744104,125210919.07818905,-0.037615111618092056,2429.247135866213,0.5034409259520614
439,117020424.27380952,117020423.85204215,0.06902924272496258,2474.6912889423825,0.594762110424709,174481896.30769232,174481885.17829517,-0.028089564652844512,2459.5956821747313,0.5158111958427678,125230478.5395384,125230483.44873846,-0.037777240342014906,2426.2819838767427,0.5061756752859334
440,117742346.01190476,117742345.04188792,0.06328590754739238,2477.936132438126,0.5947429258637104,174485579.56410256,174485594.85487282,-0.02811142296652469,2459.9756602507373,0.5156627289608973,125226628.48429814,125226632.69316912,-0.03774532936971875,2426.2025674470424,0.5055681440711971
441,116512349.01190476,116512346.70793429,0.07307131459612837,2472.530325197038,0.5948078544612581,174445158.0,174445161.67910147,-0.027873180893235316,2457.9635299230235,0.5152616023378581,125171811.51494513,125171809.31750256,-0.03729101145974445,2424.1154525204524,0.5051620793109936
442,116915290.72619048,116915290.90424928,0.06986564116550342,2471.307927723442,0.5961814354339875,174428105.07692307,174428112.41802257,-0.02777272251394658,2456.7432537445657,0.5171807225455984,125159078.83011729,125159068.60701503,-0.037185429983049634,2422.884144812247,0.5071738576908597
443,116853405.09523809,116853406.59347102,0.07035796961358298,2469.944324578558,0.5969189956631258,174415745.12820512,174415743.2874356,-0.027699840598054415,2456.1824745398303,0.5178606227752491,125155908.91133812,125155905.2084073,-0.037159215095213805,2422.1506098712252,0.5072816549753567
444,117864776.58333333,117864776.6503587,0.062311887427651924,2470.091808233942,0.600646036841264,174371136.0,174371126.52748522,-0.027436947832614855,2451.1436788607866,0.5204483608009581,125114684.72745617,125114680.06083292,-0.0368175848570782,2417.5173994534134,0.5103181579587989
445,117128752.16666667,117128755.00435327,0.06816740056456261,2466.3004892113663,0.6008781717632433,174373363.05128205,174373361.59282854,-0.02745011737943326,2451.307798630152,0.5210609195517778,125116768.71156514,125116773.40594415,-0.03683493227803192,2417.7116128433427,0.5106734575297037
446,117990243.47619048,117990241.50428836,0.06131373594067746,2464.233291989281,0.6042302143699361,174294764.66666666,174294766.77728176,-0.0269870176735989,2445.969242499425,0.5237375672197903,125041136.08576113,125041135.50099929,-0.0362081256563751,2412.866881623727,0.5134813348515773
447,116861404.88095239,116861403.4481213,0.07029434962670789,2460.4265314908253,0.6034564847557653,174307613.6153846,174307611.70287916,-0.027062703089032913,2446.769061443133,0.5232200003747919,125029796.90099634,125029800.81867483,-0.03611419584776243,2413.4094635791084,0.5129158552620421
448,119205628.89285715,119205628.48393272,0.05164457136601852,2467.362265899068,0.6064318173091795,174260636.53846154,174260633.24119782,-0.026785894604480776,2443.3504793949614,0.5257764868311563,124986812.50649515,124986817.09314841,-0.035757992383334436,2409.965156223212,0.5153105160252456
449,117921926.17857143,117921923.40110362,0.06185724923659508,2459.332380045028,0.605891220953792,174232491.82051283,174232500.24163935,-0.026620128151195965,2443.3401651199047,0.525864898939724,124936774.62302938,124936773.54037257,-0.03534328456885971,2409.2180938008664,0.5147591904063327
450,115957602.21428572,115957609.51471107,0.07748459637945737,2459.1032284242765,0.6017568428587997,174246052.6153846,174246054.52991557,-0.02669999330349415,2446.2824032918,0.5214523149745022,124961556.65102787,124961559.65427317,-0.03554868555569768,2411.531569470432,0.5100152251893948
451,115766116.88095239,115766113.12031183,0.07900807012396116,2451.52495352711,0.6074107976846226,174166535.7948718,174166546.86557004,-0.026231514871248862,2440.1969055946056,0.5255291815673302,124879719.15727077,124879720.44635859,-0.03487048912139157,2406.3187008300965,0.5146710941941571
452,115148123.3095238,115148125.25005238,0.08392455065465598,2449.3953570666768,0.6057881640575056,174191840.92307693,174191839.6827428,-0.026380546281411732,2441.7220561810027,0.5245210617371684,124901925.70967335,124901931.96575636,-0.035054554603450194,2408.273698891197,0.5142803601049427
453,117353457.45238096,117353458.15338966,0.06637974629076693,2456.8521838840984,0.6095192512778708,174201425.76923078,174201428.7590157,-0.026437047443356176,2440.528307792468,0.5276889199894345,124925988.76453525,124925993.09809794,-0.03525394771312507,2406.8164464936367,0.5166689851380823
454,117711149.6904762,117711148.84687129,0.0635340928157645,2454.909794907662,0.6088895310348421,174158434.76923078,174158431.66177022,-0.02618369812320598,2438.2557212267166,0.5273148846400936,124873680.049691,124873679.01567893,-0.03482042416048281,2404.212566859245,0.5158599917424623
455,118066812.1904762,118066812.68275118,0.060704564262329175,2455.7176485785417,0.611987604681322,174094463.58974358,174094460.76906115,-0.025806766115803015,2435.909304099205,0.5296303665307622,124806366.80438896,124806363.64838934,-0.03426258589160014,2401.946195227394,0.5183086294234927
456,117844819.26190476,117844819.18297148,0.06247066157933556,2452.376506845156,0.6151206535561161,174098005.7948718,174098007.92846593,-0.025827666838903696,2434.2402868759937,0.5318718441723715,124825485.94652541,124825484.19291113,-0.03442103665679075,2400.6286046844457,0.5208951204860732
457,117429457.14285715,117429456.6214143,0.06577513088262155,2450.5209151250974,0.6128918855531745,174050901.33333334,174050896.17950568,-0.02555007299339307,2433.109774271647,0.5296102121522922,124739438.91461723,124739438.26365596,-0.03370797938394521,2399.5956419358895,0.5189972620666866
458,117458849.15476191,117458846.24335106,0.06554131803448937,2446.832419858092,0.6167720450719839,174032556.97435898,174032556.68621698,-0.025442012253151347,2430.8940613514337,0.5341199512616635,124753867.10682306,124753861.00022136,-0.03382749970630461,2397.75656197594,0.5235364900486702
459,115801068.08333333,115801062.77187903,0.07873002375807925,2446.7292073000044,0.6124598265732843,174062828.94871795,174062821.6545577,-0.025620340783324425,2435.053331417915,0.5295214533999453,124757977.78635389,124757982.96815439,-0.033861658198618194,2401.355889098944,0.5186549059389479
460,116810607.22619048,116810610.91706271,0.07069843602074888,2446.1340425014496,0.6228053228925858,174063646.05128205,174063646.71732295,-0.02562520225314535,2431.7208630610735,0.5398041974504861,124808123.63828982,124808120.4029318,-0.03427714400741033,2398.961748561698,0.5288442680423411
461,118758735.11904761,118758735.08805946,0.055199888202876024,2450.3025497709,0.6236007812371765,173993959.23076922,173993955.5576087,-0.025214565045864168,2428.0963118137456,0.5403317963846533,124733179.52024215,124733180.23189647,-0.03365611946333735,2395.0043515010416,0.5289879600671298
462,116313378.64285715,116313377.8598543,0.07465423638938196,2441.9121247984112,0.6192505075420563,173985072.30769232,173985081.06109205,-0.025162274361069104,2428.6265873297666,0.5366391732020644,124716917.93113886,124716916.15198885,-0.03352134004303631,2395.2736749513133,0.5254301549510945
463,115689747.35714285,115689747.9908436,0.07961560255351674,2437.464550302142,0.6215350048554339,173944370.17948717,173944357.91586974,-0.024922323717481598,2426.838759318376,0.5384933536415593,124649031.96872242,124649035.0526328,-0.03295881358764707,2392.988257109976,0.5271815445996676
464,117523966.4404762,117523969.83932304,0.06502321904405006,2442.25098492418,0.6266658787504348,173906973.94871795,173906984.3833466,-0.02470210980391685,2423.8830968416655,0.5432340717155659,124607489.0104679,124607489.29582888,-0.03261452648073404,2390.846998403556,0.5318229184228074
465,117117169.42857143,117117167.94561999,0.06825958287332912,2439.370454813753,0.6297664183528598,173879281.41025642,173879277.25578263,-0.024538852691661894,2423.2207807638706,0.5458686561068299,124579150.55542943,124579152.57553764,-0.03237970183920624,2390.560460568256,0.5346494934654183
466,115161589.17857143,115161590.86676373,0.08381742324070318,2431.1083697733425,0.6289453572380926,173887354.25641027,173887354.13369256,-0.02458644361427087,2423.1254699413594,0.5456977078038151,124617844.1626939,124617851.92060968,-0.032700400908840965,2390.589257707811,0.534488425931284
467,116831963.09523809,116831963.31963457,0.07052856428607546,2436.367243474438,0.6317550323777444,173866683.5128205,173866690.64848706,-0.024464689350282676,2422.114534977155,0.5475373852543247,124584007.81334342,124584009.51052068,-0.03241995095782668,2389.2924006126887,0.5365475534904013
468,115001708.97619048,115001706.52220729,0.08508940333125836,2426.829664664609,0.6319933531226996,173813682.33333334,173813678.3166089,-0.024152327839824794,2419.5597032950473,0.5474296639865637,124500896.19044016,124500904.66900508,-0.03173126629645662,2386.258327507705,0.5361951794065475
469,114532906.41666667,114532910.76875928,0.08881896713925341,2426.128769482885,0.6310385071492719,173849457.74358973,173849457.133266,-0.024363145300922318,2421.4629279283376,0.545821889737221,124546334.86391726,124546329.90354554,-0.03210770239448202,2388.9409850004236,0.5351670397306992
470,116847963.20238096,116847964.93679444,0.07040126140035208,2432.886170387268,0.6368718103306489,173791604.8974359,173791600.41585243,-0.024022239496533482,2418.8444072160964,0.5513260835023989,124504676.32412663,124504666.92933878,-0.03176244391423011,2386.661139063042,0.5409247185796773
471,116953541.75,116953541.53754804,0.06956133342266513,2431.724454235463,0.6386328251094646,173747325.8974359,173747320.20656815,-0.023761329769204087,2416.4588103783435,0.5518165663650755,124478679.45163324,124478673.42348057,-0.03154703734521047,2384.2318070433694,0.5410732870525626
472,117366560.21428572,117366564.08352482,0.06627548040878595,2433.665827523917,0.6399396051130811,173744959.2051282,173744960.62003273,-0.023747426513335945,2416.5950149756213,0.5532467861879928,124460269.77475092,124460271.54966733,-0.031394542159556726,2383.9291612382403,0.5420770612858796
473,116886524.34523809,116886523.90849169,0.07009450063245293,2431.3718860284202,0.6434470861673088,173728037.56410256,173728044.28272122,-0.023647751353107482,2415.803328012809,0.5556974786669827,124455459.3043259,124455466.93616553,-0.03135472662580252,2383.882100723388,0.545401149884676
474,116417931.9404762,116417925.59663934,0.07382249366890414,2428.90748158523,0.6403394855064064,173721905.1025641,173721904.7616041,-0.023611575806367968,2416.533644052652,0.5531498134365843,124428751.07226637,124428749.57446107,-0.031133321508332035,2384.448102320078,0.5426533498456381
475,116659349.91666667,116659345.69808106,0.0719018455695194,2429.9107742934,0.6427972267929404,173718616.84615386,173718628.86206645,-0.023592273412161857,2415.884601434072,0.5552405493242156,124427702.17177449,124427706.25720575,-0.031124675603020346,2383.0543877818964,0.5441572657698045
476,113178036.38095239,113178039.1049392,0.09959781973059145,2413.2530149278186,0.6413369459565876,173630876.97435898,173630874.75166225,-0.02307520492066928,2412.3261601741497,0.5538378760640746,124339534.67045024,124339538.89472215,-0.030394038144737845,2380.6192879284117,0.5433738145164794
477,115052112.39285715,115052108.4033695,0.0846884248017925,2419.2285270066486,0.6509505802752626,173606675.33333334,173606672.70210397,-0.022932600577710405,2411.2047996154197,0.5627728840293471,124346953.77348973,124346953.97299227,-0.030455486437934276,2379.371028042333,0.5521339234070364
478,115456145.63095239,115456143.50286977,0.08147407255313677,2423.923803029316,0.6510867684361091,173638989.69230768,173639002.7756122,-0.02312309720814465,2412.396586026901,0.5629758065775738,124361038.01967461,124361034.13492213,-0.030572167865560607,2380.265566851486,0.5521870975342371
479,116005559.65476191,116005560.5715172,0.07710311569260397,2423.898934812063,0.6486203751778767,173617726.6153846,173617724.67980888,-0.02299772150952273,2411.123020979074,0.5594103391135732,124343720.60713835,124343721.27407882,-0.03042869726276809,2378.643140027165,0.548325270569963
480,114401705.13095239,114401705.89804757,0.08986278405448778,2415.251349290212,0.6506750173115877,173570690.69230768,173570683.44968456,-0.02272054317808836,2409.3208119930364,0.5621778950860837,124322422.58544584,124322422.38172585,-0.030252194664361465,2377.1489401297845,0.5512511487108325
481,114905093.25,114905098.67020485,0.0858579792958365,2414.3880811929703,0.6554495842336387,173516346.41025642,173516342.7723565,-0.022400354734227745,2406.3859301958328,0.5653083981509538,124281421.96872242,124281431.06497972,-0.029912502167780186,2374.761828996627,0.5545207371798856
482,114131872.54761904,114131879.28264077,0.09200942376240606,2410.394612000102,0.6581485772267675,173498536.94871795,173498544.31100592,-0.022295481885319823,2405.6244724469307,0.5676634898564163,124290157.86656576,124290163.38913734,-0.02998486639585396,2374.001492509326,0.5569597906677698
483,114976853.02380952,114976848.36966397,0.08528716550247539,2417.0792568922043,0.6561901498373709,173533224.76923078,173533229.5731517,-0.02249985585814196,2408.2005622448064,0.5663375906898717,124277743.39487955,124277742.45687789,-0.029881934901478946,2375.8295577135013,0.5554247474041107
484,115607433.89285715,115607433.7574775,0.08027046383028169,2417.3513741039096,0.6623033386898305,173461858.07692307,173461857.5400326,-0.02207931453728884,2405.568170021742,0.57190515471147,124198644.066591,124198650.89181212,-0.029226508012849983,2372.868248367839,0.560410692378131
485,116522424.97619048,116522430.18940441,0.0729910941861246,2421.7458926325753,0.6607061306078827,173485548.07692307,173485545.17176914,-0.022218887805738996,2406.998061143435,0.5697682702682508,124202748.92773363,124202740.72764088,-0.02926040022841092,2374.0595507757075,0.5579609666556421
486,114645631.25,114645632.70896912,0.08792219351133224,2412.187793476241,0.6611079722820254,173449908.5128205,173449907.22421607,-0.022008900379551166,2405.4047540762485,0.5705016217787884,124197008.4984235,124197016.91827548,-0.029212967375611187,2373.0588248199106,0.5595735517566267
487,115992090.04761904,115992090.37595804,0.07721027953415882,2417.020812747024,0.669465380230015,173412281.02564102,173412291.48435375,-0.021787259321629282,2403.9674283296636,0.5774991188058677,124166376.26031025,124166379.33704971,-0.028959075642387422,2371.8872183007,0.566450757989813
488,115537009.22619048,115537008.70670323,0.08083073921377681,2413.3267552299158,0.6647979249504071,173382323.6153846,173382332.59901172,-0.021610734306684032,2402.5065759512095,0.5740143522649458,124127925.09698574,124127925.31493323,-0.028640409548852608,2370.4699342929484,0.5631998737189658
489,116782036.8095238,116782039.12900417,0.07092574248820116,2420.413102850318,0.6714457277191344,173400652.66666666,173400646.8889248,-0.021718646542526976,2404.3831630731243,0.5799067857318516,124136644.6636398,124136650.9113494,-0.028712718024550776,2372.115308057497,0.5684977359777931
490,116698378.88095239,116698378.05366684,0.0715913187363244,2419.2780321155274,0.6701028547149643,173372897.6153846,173372881.98216856,-0.02155504898126437,2403.5942250520757,0.5787111229008792,124113483.7106823,124113485.17606613,-0.02852074501469959,2371.262013172078,0.5674161518180976
491,112084174.40476191,112084172.81503555,0.10830021111448207,2399.751287864787,0.6699519878780645,173327866.3846154,173327871.03934702,-0.021289833594791974,2402.498959443508,0.5787515309948699,124049138.96229033,124049148.27731119,-0.02798758912961996,2370.510164720562,0.5678838054150174
492,114490957.8095238,114490954.34368251,0.08915275677648504,2408.8750317068325,0.6708316367539812,173358991.12820512,173358981.62133488,-0.021473144685563827,2403.2977837049043,0.5797213027071925,124101132.62000252,124101137.1529634,-0.028418417713979016,2371.630790957738,0.5689152662507828
493,114649688.46428572,114649691.19159669,0.08788990574035349,2409.360907605716,0.6691652579289635,173337193.35897437,173337184.092684,-0.021344708362685427,2403.4295015579614,0.5788743164823754,124070536.39021315,124070541.40797032,-0.028164872675018104,2371.5885327219257,0.5682717697577045
494,113617526.26190476,113617529.21427843,0.096101400674515,2402.339161498206,0.671935555755645,173251697.84615386,173251682.2828354,-0.020840910972059756,2400.6882811326245,0.5813442388441018,123968728.89796948,123968733.88889909,-0.02732120008605876,2368.979394241816,0.5705507104704702
495,113949108.28571428,113949106.80230309,0.09346349330708792,2404.494755960646,0.6797124925532827,173230225.74358973,173230237.20368928,-0.020714551367102763,2400.5308039738584,0.5886500294439492,123963399.2808677,123963398.29212089,-0.02727698432686365,2369.140879286209,0.5783003979205037
496,113538243.4404762,113538244.19357836,0.09673216266743889,2403.390703706514,0.682803009982797,173233822.43589744,173233812.87930748,-0.020735620114645803,2400.750769358415,0.5913698902572204,123973033.23470804,123973031.40477324,-0.027356813333260233,2369.419305134337,0.5807203904553053
497,112339811.89285715,112339814.43945119,0.10626642189342983,2396.2029569305123,0.6821825445052971,173189025.2051282,173189019.54212326,-0.02047168691333945,2398.5267342787524,0.5910394082037822,123939043.15500063,123939050.51919723,-0.02707521584448358,2367.6712232809346,0.5806388641348313
498,115674987.02380952,115674987.48241447,0.07973303164202683,2410.6257180316106,0.6928480244848156,173186596.35897437,173186588.5717623,-0.020457363046666677,2400.7530839015276,0.6008235155917115,123934826.15209989,123934830.10596406,-0.027040241542080512,2369.504286039701,0.589827433278924
499,114070775.89285715,114070777.40430753,0.09249552747037715,2403.0624826011203,0.6857209436113988,173202260.56410256,173202278.18776974,-0.020549810067595153,2399.704748227046,0.5936219953992212,123931788.00403582,123931790.37658456,-0.02701505149345995,2368.1235548316013,0.5828502304935564
500,112049247.14285715,112049249.08433378,0.10857805126364617,2395.7195207654013,0.6884980783549565,173202058.2820513,173202061.82029253,-0.020548535177968397,2400.2410621887598,0.5959405738961873,123936585.28263336,123936589.67173883,-0.027054822954398317,2368.9246130298734,0.5850618953183616
