global_round,train_loss,train_accuracy,train_f1_macro,train_f1_micro,train_f1_weighted,train_f1_binary,dev_loss,dev_accuracy,dev_f1_macro,dev_f1_micro,dev_f1_weighted,dev_f1_binary,test_loss,test_accuracy,test_f1_macro,test_f1_micro,test_f1_weighted,test_f1_binary
79,0.018542976047990194,0.9934877545646067,0.9713595298184551,0.9934877545646067,0.9934749097941333,0.9461848846171284,0.02534588475368525,0.9896175986842105,0.9544040552457671,0.9896175986842105,0.9896052416096619,0.914334181509754,0.0031628223340958357,0.9991,0.8546133603860178,0.9991,0.9990565192176906,0.7096774193548387
80,0.017329710344077622,0.9938141897823034,0.973013110203107,0.9938141897823034,0.993826863499509,0.9493201483312732,0.02458904546342398,0.9904399671052632,0.9583459314809026,0.9904399671052632,0.9904662767725977,0.9217830109335576,0.0027613301459699867,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
81,0.017922666857772496,0.9940062104985955,0.9734622902255532,0.9940062104985955,0.9939741211314759,0.9501130162789104,0.025108464944519494,0.9898231907894737,0.9546586838018605,0.9898231907894737,0.989736993211939,0.9147286821705426,0.0030111188299953937,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
82,0.018043898316126402,0.9942997278792135,0.9750110784006368,0.9942997278792135,0.9942976802390937,0.9530565219355713,0.023440332200966384,0.9910567434210527,0.9608485171295371,0.9910567434210527,0.9910602786142991,0.926458157227388,0.0029894511476159097,0.9991,0.8546133603860178,0.9991,0.9990565192176906,0.7096774193548387
83,0.01767192492614699,0.9943271594101124,0.9750151460195693,0.9943271594101124,0.9943118543180332,0.9530490850474503,0.024491650983691216,0.9903371710526315,0.9574628976317003,0.9903371710526315,0.9903141067822241,0.9200680272108843,0.0029964682042598724,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
84,0.017680900304818923,0.9941927449087079,0.9743888648991388,0.9941927449087079,0.994173161023073,0.951867767091831,0.023542049635005623,0.9905427631578947,0.9577624025653964,0.9905427631578947,0.9904509628481842,0.9205526770293609,0.00309245690330863,0.9991,0.8546133603860178,0.9991,0.9990565192176906,0.7096774193548387
85,0.01777803084977871,0.993847107619382,0.9728529844034685,0.993847107619382,0.9938250382530636,0.9489798239428611,0.024284408035639086,0.9893092105263158,0.9525600038262902,0.9893092105263158,0.9892405364656757,0.9108061749571184,0.0027648384269326927,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
86,0.017098027451508,0.9941927449087079,0.9746187614402865,0.9941927449087079,0.9941994094852086,0.9523294827625031,0.023809068052000122,0.9911595394736842,0.961206509602294,0.9911595394736842,0.9911525312776451,0.9271186440677966,0.002969266878813505,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
87,0.017820179833915463,0.9943683067064607,0.9752326713280397,0.9943683067064607,0.994357258728453,0.9534625410857985,0.02411141570069288,0.9908511513157895,0.9596291310638055,0.9908511513157895,0.9908183052395454,0.9241261722080136,0.0032711540099233387,0.9991,0.8546133603860178,0.9991,0.9990565192176906,0.7096774193548387
88,0.017470287965490282,0.9941735428370787,0.9745364452852223,0.9941735428370787,0.9941804129872848,0.9521750878141043,0.02461288888987742,0.9908511513157895,0.9598213952165672,0.9908511513157895,0.9908402624085141,0.9245122985581001,0.002801934849098325,0.9991,0.8546133603860178,0.9991,0.9990565192176906,0.7096774193548387
