global_round,train_loss,train_r2,train_mape,train_mse,train_mae,dev_loss,dev_r2,dev_mape,dev_mse,dev_mae,test_loss,test_r2,test_mape,test_mse,test_mae
12,81518126.72,-0.45096682298426205,0.8534440197550904,81518126.23403147,6142.624811261823,86754869.68421052,-0.43571293547680434,0.8514873938315899,86754868.20117599,6162.705570069706,123929863.4813974,-0.02699919258743222,0.7288843124107565,123929876.65330021,2661.007582715487
13,78246181.28,-0.3927284336658974,0.8271769056158376,78246180.73057964,5966.06919601565,83602923.36842105,-0.38355116083568985,0.825139020318749,83602923.42704433,5988.087256841704,123028330.23483415,-0.01952810143339767,0.7291760361557207,123028326.37763506,2601.067480544212
14,74812383.68,-0.33160918490228064,0.8045423853795309,74812382.96407089,5801.603647906854,80351181.05263157,-0.3297378348277369,0.8019549425298604,80351181.4597433,5822.747283339599,122395229.30937067,-0.014281659804454172,0.7503380842879042,122395228.6413987,2575.413971312426
15,71839115.86285715,-0.27868707880120125,0.7795361832851145,71839116.54792666,5633.757971364784,77497343.78947368,-0.2825094575174103,0.776918926420738,77497343.79646972,5656.155566893641,121683715.40320343,-0.00838535940483398,0.7739262933909721,121683711.25510481,2544.3922289029724
16,68113230.10285714,-0.21236884940657652,0.7572307286584988,68113229.9805898,5459.38198942598,73893473.05263157,-0.2228687222769572,0.7544876777429671,73893472.8572639,5480.84603409126,121062602.28200278,-0.0032383479094273415,0.8179019741333715,121062611.9354921,2549.6600594634533
17,64395840.59428571,-0.1462018635879785,0.7261300264092517,64395840.57027085,5243.541004627919,70347596.0,-0.16418773850253698,0.7237682904440995,70347596.17992206,5269.404483857197,120393458.17707151,0.0023068114877329293,0.8795529724049443,120393467.3781516,2554.886357379149
18,60944496.27428571,-0.08477029665401581,0.7015613188556976,60944496.164078705,5060.631884560101,66946560.0,-0.10790371070256444,0.6988568544141024,66946558.762928724,5085.830689588243,119918711.56942868,0.006241147361391253,0.9446429651251789,119918703.85053214,2578.1539248293775
19,58467095.611428574,-0.04067426025694587,0.6716449527533311,58467095.43754549,4883.887652476818,64732570.315789476,-0.07126422405217059,0.6692377748955124,64732568.93476156,4912.702293698578,119441401.0059276,0.010196477066717557,1.0203563216132778,119441406.95873104,2607.8341032035837
20,54624610.114285715,0.027719352996865565,0.6357283024752877,54624609.78555881,4647.1993709349335,61101046.315789476,-0.011165892376905795,0.6338536736999205,61101047.120920256,4679.379686309,119077576.87577248,0.013211532793871994,1.1112023230817516,119077574.65285777,2655.9684847904073
21,51408766.50285714,0.08495915898243023,0.6140454811722892,51408766.6277216,4469.433106459126,58205325.05263158,0.03675563056485831,0.612818033646805,58205325.20877374,4511.846730791326,118944083.6054988,0.01431774094605498,1.1871625319004833,118944086.4857371,2704.480344558697
22,48512578.30857143,0.13650932485724765,0.581781259409885,48512578.47055503,4267.8731203324905,55585011.89473684,0.08011939547005975,0.5799096528697243,55585011.902334,4311.906120945258,118612688.42729221,0.017064059240948337,1.281950358203606,118612683.21882765,2760.6420322381045
23,45516567.657142855,0.1898362649834463,0.5539852671553338,45516567.6948288,4078.7989034858692,53014713.368421055,0.12265547028131984,0.553131886138417,53014712.873287015,4133.273616553529,118553231.374196,0.017556633692428436,1.3731674443171613,118553243.35611394,2823.486019938812
