path,blob,dataset,train,method,metric,report_value,aggregate_value,difference
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_sdv_tvae_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,b7a93bd69038b8239d306063085d96321a624102,Covertype,synthetic,sdv_tvae_categorical,test_f1_macro_end,0.487556134734011,0.487556135,-2.659890085965344e-10
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_sdv_tvae_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,b7a93bd69038b8239d306063085d96321a624102,Covertype,synthetic,sdv_tvae_categorical,test_f1_micro_end,0.6351,0.6351,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_sdv_tvae_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,c830f2044447add262133d9eceb927e71b6885e2,Covertype,synthetic,sdv_tvae_gaussian,test_f1_macro_end,0.3759357247832753,0.3759357247832753,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_sdv_tvae_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,c830f2044447add262133d9eceb927e71b6885e2,Covertype,synthetic,sdv_tvae_gaussian,test_f1_micro_end,0.4591,0.4591,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_sdv_tvae_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,bc4497fafd20ae739b6ddbf5f28d9564086e70e1,Covertype,synthetic,sdv_tvae_pca_gmm,test_f1_macro_end,0.4203120485121766,0.4203120485121766,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_sdv_tvae_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,bc4497fafd20ae739b6ddbf5f28d9564086e70e1,Covertype,synthetic,sdv_tvae_pca_gmm,test_f1_micro_end,0.6686,0.6686,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_sdv_tvae_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,d9a9e66ad0780bebd211c958602b9e3df0a51557,Covertype,synthetic,sdv_tvae_rf,test_f1_macro_end,0.5522071596652971,0.5522071596652971,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_sdv_tvae_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,d9a9e66ad0780bebd211c958602b9e3df0a51557,Covertype,synthetic,sdv_tvae_rf,test_f1_micro_end,0.7742,0.7742,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_sdv_tvae_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,37fec4184dc0005fc1a9b4ba6ecfae3d5fb0a35a,Covertype,synthetic,sdv_tvae_xgb,test_f1_macro_end,0.5733181056124511,0.5733181056124511,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_sdv_tvae_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,37fec4184dc0005fc1a9b4ba6ecfae3d5fb0a35a,Covertype,synthetic,sdv_tvae_xgb,test_f1_micro_end,0.7731,0.7731,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_tvae_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,06ce963b4fde760df8aa22bce84c52cfd9d4be2b,Covertype,synthetic,tvae,test_f1_macro_end,0.2672459195051856,0.2672459195051856,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_tvae_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,06ce963b4fde760df8aa22bce84c52cfd9d4be2b,Covertype,synthetic,tvae,test_f1_micro_end,0.6439420669001661,0.6439420669001661,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,8aee0cda75ebd20059a4a67aa7cd9e6d5cf0d83a,Covertype,synthetic,xgb,test_f1_macro_end,0.6346473583140428,0.6346473583140428,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,8aee0cda75ebd20059a4a67aa7cd9e6d5cf0d83a,Covertype,synthetic,xgb,test_f1_micro_end,0.7787,0.7787,0.0
src/modeling_thuy/output/covertype/new_rf_xgb/DNN_Covertype_train_synthetic_augment_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,5fc47e3fa7cb83931135524c955b21f2c1a308e7,Covertype,synthetic,rf,test_f1_macro_end,0.20566283707577598,0.6414576890135034,-0.43579485193772743
src/modeling_thuy/output/covertype/new_rf_xgb/DNN_Covertype_train_synthetic_augment_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,5fc47e3fa7cb83931135524c955b21f2c1a308e7,Covertype,synthetic,rf,test_f1_micro_end,0.6550949631248763,0.793,-0.1379050368751238
src/modeling_thuy/output/covertype/new_rf_xgb/DNN_Covertype_train_synthetic_augment_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,b4df641840be11dac9634f26c8bc451488a4feb6,Covertype,synthetic,xgb,test_f1_macro_end,0.43081435000109114,0.6346473583140428,-0.2038330083129517
src/modeling_thuy/output/covertype/new_rf_xgb/DNN_Covertype_train_synthetic_augment_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,b4df641840be11dac9634f26c8bc451488a4feb6,Covertype,synthetic,xgb,test_f1_micro_end,0.7125891758388337,0.7787,-0.0661108241611662
src/modeling_thuy/output/covertype/old_data/DNN_Covertype_train_synthetic_augment_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,5fc47e3fa7cb83931135524c955b21f2c1a308e7,Covertype,synthetic,rf,test_f1_macro_end,0.20566283707577598,0.6414576890135034,-0.43579485193772743
src/modeling_thuy/output/covertype/old_data/DNN_Covertype_train_synthetic_augment_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,5fc47e3fa7cb83931135524c955b21f2c1a308e7,Covertype,synthetic,rf,test_f1_micro_end,0.6550949631248763,0.793,-0.1379050368751238
src/modeling_thuy/output/covertype/old_data/DNN_Covertype_train_synthetic_augment_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,b4df641840be11dac9634f26c8bc451488a4feb6,Covertype,synthetic,xgb,test_f1_macro_end,0.43081435000109114,0.6346473583140428,-0.2038330083129517
src/modeling_thuy/output/covertype/old_data/DNN_Covertype_train_synthetic_augment_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,b4df641840be11dac9634f26c8bc451488a4feb6,Covertype,synthetic,xgb,test_f1_micro_end,0.7125891758388337,0.7787,-0.0661108241611662
src/modeling_thuy/output/mnist12/acc/DNN_Covertype_train_original_test_original_lr0.001_B512_G500.weight.pth.report.txt,1eff97164b23784e77c9731fa787d2f33d33ba31,Covertype,original,none,test_f1_macro_end,0.9067320812111248,0.9067320812111248,0.0
src/modeling_thuy/output/mnist12/acc/DNN_Covertype_train_original_test_original_lr0.001_B512_G500.weight.pth.report.txt,1eff97164b23784e77c9731fa787d2f33d33ba31,Covertype,original,none,test_f1_micro_end,0.9400445771623797,0.9400445771623795,1.1102230246251565e-16
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_original_test_original_lr0.001_B512_G500.weight.pth.report.txt,ac609ec691d78778575b6d1e5ad789b7e53056f4,MNIST12,original,none,test_f1_macro_end,0.9589100035025109,0.9589100035025108,1.1102230246251565e-16
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_original_test_original_lr0.001_B512_G500.weight.pth.report.txt,ac609ec691d78778575b6d1e5ad789b7e53056f4,MNIST12,original,none,test_f1_micro_end,0.9591,0.9591,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,fb661d84aa0fb33e9b684d6cc33afa2ab8c5de71,MNIST12,synthetic,categorical,test_f1_macro_end,0.791463151987559,0.791463152,-1.2440937169344579e-11
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,fb661d84aa0fb33e9b684d6cc33afa2ab8c5de71,MNIST12,synthetic,categorical,test_f1_micro_end,0.7922,0.7922,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_compare_sdv_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,bff6a0d70ff1119fdb207c1fc2d420ee135459d4,MNIST12,synthetic,compare_sdv_categorical,test_f1_macro_end,0.7961158189656352,0.7961158189656352,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_compare_sdv_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,bff6a0d70ff1119fdb207c1fc2d420ee135459d4,MNIST12,synthetic,compare_sdv_categorical,test_f1_micro_end,0.8007,0.8007,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_compare_sdv_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,6b44c3019a07b06331fcd8feadbd46fc76e2b819,MNIST12,synthetic,compare_sdv_gaussian,test_f1_macro_end,0.3978987848435641,0.3978987848435641,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_compare_sdv_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,6b44c3019a07b06331fcd8feadbd46fc76e2b819,MNIST12,synthetic,compare_sdv_gaussian,test_f1_micro_end,0.4826,0.4826,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_compare_sdv_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,6b987fa166b91cb53f1a2c1b45e97bb59ff4fa32,MNIST12,synthetic,compare_sdv_pca_gmm,test_f1_macro_end,0.7946713220102058,0.7946713220102058,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_compare_sdv_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,6b987fa166b91cb53f1a2c1b45e97bb59ff4fa32,MNIST12,synthetic,compare_sdv_pca_gmm,test_f1_micro_end,0.7994,0.7994,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_compare_sdv_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,9667bb243831c44dd379cc7460900c634a587431,MNIST12,synthetic,compare_sdv_rf,test_f1_macro_end,0.873409404029608,0.873409404,2.960798273221599e-11
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_compare_sdv_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,9667bb243831c44dd379cc7460900c634a587431,MNIST12,synthetic,compare_sdv_rf,test_f1_micro_end,0.8749,0.8749,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_compare_sdv_tvae_categoricalNB_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,7e7984273195d168e492ad0cb04c3bd559c7312b,MNIST12,synthetic,compare_sdv_tvae_categoricalNB,test_f1_macro_end,0.8093031026565743,0.8093031026565743,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_compare_sdv_tvae_categoricalNB_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,7e7984273195d168e492ad0cb04c3bd559c7312b,MNIST12,synthetic,compare_sdv_tvae_categoricalNB,test_f1_micro_end,0.812,0.812,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_compare_sdv_tvae_gaussianNB_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,688f4a89f2eda6fe1b428224194152c9ac729662,MNIST12,synthetic,compare_sdv_tvae_gaussianNB,test_f1_macro_end,0.39800414285997465,0.3980041428599746,5.551115123125783e-17
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_compare_sdv_tvae_gaussianNB_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,688f4a89f2eda6fe1b428224194152c9ac729662,MNIST12,synthetic,compare_sdv_tvae_gaussianNB,test_f1_micro_end,0.4731,0.4731,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_compare_sdv_tvae_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,2188cc6f2267f98019fe37cd8d2fcf6315a877de,MNIST12,synthetic,compare_sdv_tvae_pca_gmm,test_f1_macro_end,0.8104642601352893,0.8104642601352893,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_compare_sdv_tvae_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,2188cc6f2267f98019fe37cd8d2fcf6315a877de,MNIST12,synthetic,compare_sdv_tvae_pca_gmm,test_f1_micro_end,0.813,0.813,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_compare_sdv_tvae_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,c505f90b681c43985f139b84ba7c3e80335741f9,MNIST12,synthetic,compare_sdv_tvae_rf,test_f1_macro_end,0.9323312900535363,0.9323312900535364,-1.1102230246251565e-16
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_compare_sdv_tvae_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,c505f90b681c43985f139b84ba7c3e80335741f9,MNIST12,synthetic,compare_sdv_tvae_rf,test_f1_micro_end,0.9327,0.9327,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_compare_sdv_tvae_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,e51ea82bb7dfc4c64cefa49948803188386529f0,MNIST12,synthetic,compare_sdv_tvae_xgb,test_f1_macro_end,0.9429362235836736,0.9429362235836736,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_compare_sdv_tvae_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,e51ea82bb7dfc4c64cefa49948803188386529f0,MNIST12,synthetic,compare_sdv_tvae_xgb,test_f1_micro_end,0.9432,0.9432,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_compare_sdv_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,ebe049a1d549cc2c5dc554c083c35c14742d1e6a,MNIST12,synthetic,compare_sdv_xgb,test_f1_macro_end,0.8754956119144719,0.8754956119144719,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_compare_sdv_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,ebe049a1d549cc2c5dc554c083c35c14742d1e6a,MNIST12,synthetic,compare_sdv_xgb,test_f1_micro_end,0.8766,0.8766,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_ctgan_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,2cf454fabd4d771c97019b9043bfaf59ee41672b,MNIST12,synthetic,ctgan,test_f1_macro_end,0.4703916885190288,0.4703916885190288,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_ctgan_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,2cf454fabd4d771c97019b9043bfaf59ee41672b,MNIST12,synthetic,ctgan,test_f1_micro_end,0.5326,0.5326,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,37671c1bd41140527a08f1026e5454e19a6c5f3d,MNIST12,synthetic,gaussian,test_f1_macro_end,0.3054183029267149,0.3054183029267149,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,37671c1bd41140527a08f1026e5454e19a6c5f3d,MNIST12,synthetic,gaussian,test_f1_micro_end,0.3752,0.3752,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,4600d7e766ae8b05fe554a2a732c3d3c9e22b140,MNIST12,synthetic,pca_gmm,test_f1_macro_end,0.7829122790243647,0.7829122790243647,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,4600d7e766ae8b05fe554a2a732c3d3c9e22b140,MNIST12,synthetic,pca_gmm,test_f1_micro_end,0.783,0.783,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,a7f2afbcc44349ca4971bc0ba6f26c827a9cae7d,MNIST12,synthetic,rf,test_f1_macro_end,0.8816215572486479,0.8816215572486479,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,a7f2afbcc44349ca4971bc0ba6f26c827a9cae7d,MNIST12,synthetic,rf,test_f1_micro_end,0.8814,0.8814,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_sdv_tvae_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,2a87a4061df36656142e84edc52815d5ffb07515,MNIST12,synthetic,sdv_tvae_categorical,test_f1_macro_end,0.8140095282736771,0.8140095282736771,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_sdv_tvae_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,2a87a4061df36656142e84edc52815d5ffb07515,MNIST12,synthetic,sdv_tvae_categorical,test_f1_micro_end,0.8166,0.8166,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_sdv_tvae_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,6d5f90e3f6d7408219595340c1de8626fbd52c51,MNIST12,synthetic,sdv_tvae_gaussian,test_f1_macro_end,0.4021400270662401,0.4021400270662401,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_sdv_tvae_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,6d5f90e3f6d7408219595340c1de8626fbd52c51,MNIST12,synthetic,sdv_tvae_gaussian,test_f1_micro_end,0.4757,0.4757,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_sdv_tvae_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,b9042c39cc6bbcb2ccb10ce972742afc29b40f96,MNIST12,synthetic,sdv_tvae_pca_gmm,test_f1_macro_end,0.813437075054422,0.813437075,5.442202244410055e-11
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_sdv_tvae_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,b9042c39cc6bbcb2ccb10ce972742afc29b40f96,MNIST12,synthetic,sdv_tvae_pca_gmm,test_f1_micro_end,0.816,0.816,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_sdv_tvae_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,436d4756138214c736cac17010822d8f1c4d945e,MNIST12,synthetic,sdv_tvae_rf,test_f1_macro_end,0.9302460860266191,0.9302460860266192,-1.1102230246251565e-16
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_sdv_tvae_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,436d4756138214c736cac17010822d8f1c4d945e,MNIST12,synthetic,sdv_tvae_rf,test_f1_micro_end,0.9306,0.9306,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_sdv_tvae_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,e6e13b045654394f9a607e41e62a62bf632c9be9,MNIST12,synthetic,sdv_tvae_xgb,test_f1_macro_end,0.9396494007184604,0.9396494007184604,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_sdv_tvae_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,e6e13b045654394f9a607e41e62a62bf632c9be9,MNIST12,synthetic,sdv_tvae_xgb,test_f1_micro_end,0.9398,0.9398,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_tvae_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,1155667e306cc38c201301cacb2a6eef898b377b,MNIST12,synthetic,tvae,test_f1_macro_end,0.9216899968362329,0.9216899968362328,1.1102230246251565e-16
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_tvae_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,1155667e306cc38c201301cacb2a6eef898b377b,MNIST12,synthetic,tvae,test_f1_micro_end,0.9219,0.9219,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,774b2291ebd2cbb8cfaa4a56c58e6143a3eea4ba,MNIST12,synthetic,xgb,test_f1_macro_end,0.8787915436373581,0.8787915436373581,0.0
src/modeling_thuy/output/mnist12/acc/DNN_MNIST12_train_synthetic_augment_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,774b2291ebd2cbb8cfaa4a56c58e6143a3eea4ba,MNIST12,synthetic,xgb,test_f1_micro_end,0.8783,0.8783,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_original_test_original_lr0.001_B512_G500.weight.pth.report.txt,38da86ddbed455738b12788a8e2d81388ca0d16e,MNIST28,original,none,test_f1_macro_end,0.977846373976931,0.977846374,-2.306899116177874e-11
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_original_test_original_lr0.001_B512_G500.weight.pth.report.txt,38da86ddbed455738b12788a8e2d81388ca0d16e,MNIST28,original,none,test_f1_micro_end,0.9779,0.9779,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,dec5e5aaa35966a90302db8dc1f68fd55a3851c7,MNIST28,synthetic,categorical,test_f1_macro_end,0.8051613021162994,0.8051613021162994,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,dec5e5aaa35966a90302db8dc1f68fd55a3851c7,MNIST28,synthetic,categorical,test_f1_micro_end,0.8084,0.8084,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_compare_sdv_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,64d33adf27ed300c9192500195c9f40e5486397b,MNIST28,synthetic,compare_sdv_categorical,test_f1_macro_end,0.8069919844070228,0.8069919844070228,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_compare_sdv_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,64d33adf27ed300c9192500195c9f40e5486397b,MNIST28,synthetic,compare_sdv_categorical,test_f1_micro_end,0.8084,0.8084,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_compare_sdv_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,ece299469be325d66a240761e989b0976ade40f5,MNIST28,synthetic,compare_sdv_gaussian,test_f1_macro_end,0.3638834597293214,0.3638834597293214,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_compare_sdv_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,ece299469be325d66a240761e989b0976ade40f5,MNIST28,synthetic,compare_sdv_gaussian,test_f1_micro_end,0.3788,0.3788,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_compare_sdv_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,39e9646e1cebc2e3fec921c62c7acbd84ec1c999,MNIST28,synthetic,compare_sdv_pca_gmm,test_f1_macro_end,0.766963879990062,0.76696388,-9.938050382629626e-12
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_compare_sdv_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,39e9646e1cebc2e3fec921c62c7acbd84ec1c999,MNIST28,synthetic,compare_sdv_pca_gmm,test_f1_micro_end,0.7685,0.7685,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_compare_sdv_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,09625b20eea6ae82c0cb877d6901431f23ad5fe6,MNIST28,synthetic,compare_sdv_rf,test_f1_macro_end,0.8711462608676582,0.8711462608676582,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_compare_sdv_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,09625b20eea6ae82c0cb877d6901431f23ad5fe6,MNIST28,synthetic,compare_sdv_rf,test_f1_micro_end,0.8706,0.8706,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_compare_sdv_tvae_categoricalNB_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,aba68e23fbc03645d01fd1a3c446cf9dd5ecce5b,MNIST28,synthetic,compare_sdv_tvae_categoricalNB,test_f1_macro_end,0.8285627200954797,0.8285627200954797,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_compare_sdv_tvae_categoricalNB_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,aba68e23fbc03645d01fd1a3c446cf9dd5ecce5b,MNIST28,synthetic,compare_sdv_tvae_categoricalNB,test_f1_micro_end,0.831,0.831,0.0
