source,source_row,source_col,method,metric,train,dataset,value
Mar23.csv,22,9,sdv_tvae_gaussian,test_f1_macro_end,synthetic,MNIST12,0.4021400270662401
Mar23.csv,22,10,sdv_tvae_gaussian,test_f1_macro_end,synthetic,MNIST28,0.4465836996680165
Mar23.csv,22,18,sdv_tvae_gaussian,test_f1_macro_max,synthetic,MNIST12,0.4049447098298322
Mar23.csv,22,19,sdv_tvae_gaussian,test_f1_macro_max,synthetic,MNIST28,0.4492458899687309
Mar23.csv,22,27,sdv_tvae_gaussian,test_f1_micro_end,synthetic,MNIST12,0.4757
Mar23.csv,22,28,sdv_tvae_gaussian,test_f1_micro_end,synthetic,MNIST28,0.5223
Mar23.csv,22,36,sdv_tvae_gaussian,test_f1_micro_max,synthetic,MNIST12,0.4785
Mar23.csv,22,37,sdv_tvae_gaussian,test_f1_micro_max,synthetic,MNIST28,0.5236
Mar23.csv,23,9,sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,MNIST12,0.813437075
Mar23.csv,23,10,sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,MNIST28,0.8301156173304616
Mar23.csv,23,18,sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,MNIST12,0.8157239140622128
Mar23.csv,23,19,sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,MNIST28,0.8326137357706891
Mar23.csv,23,27,sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,MNIST12,0.816
Mar23.csv,23,28,sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,MNIST28,0.8324
Mar23.csv,23,36,sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,MNIST12,0.8183
Mar23.csv,23,37,sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,MNIST28,0.8349
Mar23.csv,24,9,sdv_tvae_rf,test_f1_macro_end,synthetic,MNIST12,0.9302460860266192
Mar23.csv,24,10,sdv_tvae_rf,test_f1_macro_end,synthetic,MNIST28,0.9469810668217504
Mar23.csv,24,18,sdv_tvae_rf,test_f1_macro_max,synthetic,MNIST12,0.9314213700128904
Mar23.csv,24,19,sdv_tvae_rf,test_f1_macro_max,synthetic,MNIST28,0.9477908484801294
Mar23.csv,24,27,sdv_tvae_rf,test_f1_micro_end,synthetic,MNIST12,0.9306
Mar23.csv,24,28,sdv_tvae_rf,test_f1_micro_end,synthetic,MNIST28,0.9474
Mar23.csv,24,36,sdv_tvae_rf,test_f1_micro_max,synthetic,MNIST12,0.9318
Mar23.csv,24,37,sdv_tvae_rf,test_f1_micro_max,synthetic,MNIST28,0.9482
Mar23.csv,25,9,sdv_tvae_xgb,test_f1_macro_end,synthetic,MNIST12,0.9396494007184604
Mar23.csv,25,10,sdv_tvae_xgb,test_f1_macro_end,synthetic,MNIST28,0.9609658054022924
Mar23.csv,25,18,sdv_tvae_xgb,test_f1_macro_max,synthetic,MNIST12,0.9403850928842428
Mar23.csv,25,19,sdv_tvae_xgb,test_f1_macro_max,synthetic,MNIST28,0.9616767058547572
Mar23.csv,25,27,sdv_tvae_xgb,test_f1_micro_end,synthetic,MNIST12,0.9398
Mar23.csv,25,28,sdv_tvae_xgb,test_f1_micro_end,synthetic,MNIST28,0.9612
Mar23.csv,25,36,sdv_tvae_xgb,test_f1_micro_max,synthetic,MNIST12,0.9407
Mar23.csv,25,37,sdv_tvae_xgb,test_f1_micro_max,synthetic,MNIST28,0.9619
Mar23.csv,26,6,tvae,test_f1_macro_end,synthetic,Adult,0.7177808494069435
Mar23.csv,26,7,tvae,test_f1_macro_end,synthetic,Census,0.7222924020703038
Mar23.csv,26,8,tvae,test_f1_macro_end,synthetic,Covertype,0.2672459195051856
Mar23.csv,26,9,tvae,test_f1_macro_end,synthetic,MNIST12,0.9216899968362328
Mar23.csv,26,10,tvae,test_f1_macro_end,synthetic,MNIST28,0.9289449422883832
Mar23.csv,26,15,tvae,test_f1_macro_max,synthetic,Adult,0.7503944115852196
Mar23.csv,26,16,tvae,test_f1_macro_max,synthetic,Census,0.7383791024283467
Mar23.csv,26,17,tvae,test_f1_macro_max,synthetic,Covertype,0.2972320714416863
Mar23.csv,26,18,tvae,test_f1_macro_max,synthetic,MNIST12,0.9248462943223508
Mar23.csv,26,19,tvae,test_f1_macro_max,synthetic,MNIST28,0.935625921
Mar23.csv,26,24,tvae,test_f1_micro_end,synthetic,Adult,0.807264329
Mar23.csv,26,25,tvae,test_f1_micro_end,synthetic,Census,0.8045349569598992
Mar23.csv,26,26,tvae,test_f1_micro_end,synthetic,Covertype,0.6439420669001661
Mar23.csv,26,27,tvae,test_f1_micro_end,synthetic,MNIST12,0.9219
Mar23.csv,26,28,tvae,test_f1_micro_end,synthetic,MNIST28,0.9291
Mar23.csv,26,33,tvae,test_f1_micro_max,synthetic,Adult,0.8167121562040731
Mar23.csv,26,34,tvae,test_f1_micro_max,synthetic,Census,0.8144026873819021
Mar23.csv,26,35,tvae,test_f1_micro_max,synthetic,Covertype,0.6526423586310164
Mar23.csv,26,36,tvae,test_f1_micro_max,synthetic,MNIST12,0.9252
Mar23.csv,26,37,tvae,test_f1_micro_max,synthetic,MNIST28,0.9361
Mar23.csv,27,2,xgb,test_f1_macro_end,mix,Adult_mix,0.7732502421510552
Mar23.csv,27,6,xgb,test_f1_macro_end,synthetic,Adult,0.7374930147509772
Mar23.csv,27,7,xgb,test_f1_macro_end,synthetic,Census,0.7280140604893692
Mar23.csv,27,8,xgb,test_f1_macro_end,synthetic,Covertype,0.6346473583140428
Mar23.csv,27,9,xgb,test_f1_macro_end,synthetic,MNIST12,0.8787915436373581
Mar23.csv,27,10,xgb,test_f1_macro_end,synthetic,MNIST28,0.8727587442749101
Mar23.csv,27,11,xgb,test_f1_macro_max,mix,Adult_mix,0.7771508611456992
Mar23.csv,27,15,xgb,test_f1_macro_max,synthetic,Adult,0.7724283097243554
Mar23.csv,27,16,xgb,test_f1_macro_max,synthetic,Census,0.7739578363107567
Mar23.csv,27,17,xgb,test_f1_macro_max,synthetic,Covertype,0.646754193
Mar23.csv,27,18,xgb,test_f1_macro_max,synthetic,MNIST12,0.8807323097061156
Mar23.csv,27,19,xgb,test_f1_macro_max,synthetic,MNIST28,0.8801609984967349
Mar23.csv,27,20,xgb,test_f1_micro_end,mix,Adult_mix,0.8445307579256771
Mar23.csv,27,24,xgb,test_f1_micro_end,synthetic,Adult,0.829414235
Mar23.csv,27,25,xgb,test_f1_micro_end,synthetic,Census,0.8200713835817762
Mar23.csv,27,26,xgb,test_f1_micro_end,synthetic,Covertype,0.7787
Mar23.csv,27,27,xgb,test_f1_micro_end,synthetic,MNIST12,0.8783
Mar23.csv,27,28,xgb,test_f1_micro_end,synthetic,MNIST28,0.8712
Mar23.csv,27,29,xgb,test_f1_micro_max,mix,Adult_mix,0.8480999370144867
Mar23.csv,27,33,xgb,test_f1_micro_max,synthetic,Adult,0.8406466512702079
Mar23.csv,27,34,xgb,test_f1_micro_max,synthetic,Census,0.8434809993701449
Mar23.csv,27,35,xgb,test_f1_micro_max,synthetic,Covertype,0.7808
Mar23.csv,27,36,xgb,test_f1_micro_max,synthetic,MNIST12,0.8803
Mar23.csv,27,37,xgb,test_f1_micro_max,synthetic,MNIST28,0.8793
